ID,Severity,Start_Time,End_Time,Start_Lat,Start_Lng,End_Lat,End_Lng,Distance(mi),Description,Number,Street,Side,City,County,State,Zipcode,Country,Timezone,Airport_Code,Weather_Timestamp,Temperature(F),Wind_Chill(F),Humidity(%),Pressure(in),Visibility(mi),Wind_Direction,Wind_Speed(mph),Precipitation(in),Weather_Condition,Amenity,Bump,Crossing,Give_Way,Junction,No_Exit,Railway,Roundabout,Station,Stop,Traffic_Calming,Traffic_Signal,Turning_Loop,Sunrise_Sunset,Civil_Twilight,Nautical_Twilight,Astronomical_Twilight
C-3575837,3,2020-05-15 12:48:26.000000000,2020-05-19 12:48:07.000000000,32.73749,-97.35341,32.73495,-97.35777,0.308238252332,At Forest Park Blvd - Roadwork. Two lanes closed.,,I-30 W,R,Fort Worth,Tarrant,TX,76102,US,US/Central,KFTW,2020-05-15 12:53:00,81.0,81.0,67.0,29.1,10.0,S,15.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
C-3575838,2,2020-08-28 16:30:00.000000000,2020-09-11 12:15:00.000000000,33.444968,-112.100078,33.444967,-112.100133,0.0031716470655,JACKSON ST - BUCHANAN ST - Construction - ASPHALT REPAIRLanesRestricted: NB&amp;#61;ALL SB&amp;#61;1JACKSON ST - BUCHANAN ST Comments: 320 S 19TH AVE,398.0,S 19th Ave,R,Phoenix,Maricopa,AZ,85009-5252,US,US/Mountain,KPHX,2020-08-28 16:51:00,111.0,111.0,14.0,28.48,10.0,W,15.0,0.0,Partly Cloudy,False,False,False,False,False,False,False,False,False,True,False,False,False,Day,Day,Day,Day
C-3575839,2,2020-12-11 08:01:00.000000000,2020-12-11 13:44:00.000000000,33.844081,-118.284462,33.846511,-118.284912,0.16987127369,Construction on I-110 NB near GAFFEY ST Construction. Expect long delays.,20648.0,Figueroa St,L,Carson,Los Angeles,CA,90745,US,US/Pacific,KTOA,2020-12-11 08:50:00,55.0,55.0,77.0,30.04,10.0,CALM,0.0,,Cloudy,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
C-3575840,2,2020-07-15 04:00:00.000000000,2020-07-15 13:45:00.000000000,37.594023,-77.467292,37.596483,-77.466122,0.1816381700599999,Construction on I-95 NB near MM 69 Drive with caution.,,I-95 N,R,Richmond,Richmond City,VA,23227,US,US/Eastern,KOFP,2020-07-15 03:54:00,69.0,69.0,90.0,29.88,9.0,CALM,0.0,0.0,Fair,False,False,False,False,True,False,False,False,False,False,False,False,False,Night,Night,Night,Night
C-3575841,2,2021-06-17 17:34:51.000000000,2021-06-17 18:56:47.000000000,45.118885,-93.188393,45.131453,-93.188479,0.8683762174240001,Slow traffic on I-35W N from US-10/Exit 30 (I-35W) to CR-52/95th Ave/Exit 32 (I-35W) due to roadwork.,,I-35W N,R,Saint Paul,Ramsey,MN,55126,US,US/Central,KANE,2021-06-17 17:50:00,82.0,82.0,48.0,28.81,10.0,N,8.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
C-3575842,3,2020-07-08 09:00:00.000000000,2020-07-08 15:00:00.000000000,32.760399,-97.097137,,,0.0,One lane closed due to construction work on I-30 Eastbound at FM-157 Collins St.,,N Collins St,R,Arlington,Tarrant,TX,76011,US,US/Central,KGPM,2020-07-08 08:50:00,81.0,81.0,79.0,29.31,10.0,SSE,7.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
C-3575843,2,2021-08-12 01:21:00.000000000,2021-08-12 01:49:30.000000000,42.273041,-84.42773199999998,42.287811,-84.432662,1.05116790766,Slow traffic on M-50 N - US-127 N from I-94/US-127 (US-127/N West Ave/MI-50) to W Parnall Rd (US-127/MI-50) due to roadwork.,,M-50 N,R,Jackson,Jackson,MI,49202,US,US/Eastern,KJXN,2021-08-12 01:19:00,69.0,69.0,93.0,28.8,6.0,ESE,14.0,0.46,Light Rain,False,False,False,False,False,False,False,False,False,False,False,True,False,Night,Night,Night,Night
C-3575844,4,2020-06-02 08:02:09.000000000,2020-06-24 16:17:30.000000000,44.94473,-93.27791,44.94836,-93.27797,0.250826274941,Closed at CR-3/Lake St - Closed due to roadwork. Security incident.,3205.0,Nicollet Ave S,L,Minneapolis,Hennepin,MN,55408-4438,US,US/Central,KMSP,2020-06-02 18:53:00,67.0,67.0,93.0,28.96,10.0,NNW,10.0,0.26,T-Storm,False,False,True,False,False,False,False,False,True,False,False,True,False,Day,Day,Day,Day
C-3575845,2,2020-10-11 23:25:00.000000000,2020-10-11 23:52:00.000000000,38.725851,-96.497951,38.739161,-96.501171,0.935866367749,Stationary traffic on KS-177 from US-56/E Main St (KS-57/N Union St/KS-177) to H Ave (KS-57/KS-177) due to roadwork.,,S 875 Rd,R,Council Grove,Morris,KS,66846,US,US/Central,KEMP,2020-10-11 23:53:00,73.0,73.0,73.0,28.34,10.0,S,17.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
C-3575846,2,2021-08-24 00:21:00.000000000,2021-08-26 18:00:00.000000000,41.411046,-118.035096,41.395713,-117.782916,13.1121030231,Roadwork - on SR-140 in both directions from Mile Post 0 to Mile Post 15 in Humboldt County Nevada. Beginning at 6AM Daily Lanes Will Be Reduced to One With Traffic Being Routed to the Opposing Lane. Use Caution Around Pilot Car and Flaggers. Decrease Speed and Move Over For Highway Personnel and Vehicles. Expect Delays. Estimated End Time is 6:00 PM on 08/26/21,,NV-140,R,Orovada,Humboldt,NV,89425,US,US/Pacific,KWMC,2021-08-24 00:56:00,65.0,65.0,24.0,25.56,5.0,NNW,9.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
C-3575847,4,2019-05-19 06:00:00.000000000,2019-05-19 07:00:00.000000000,32.67065,-114.444923,,,3.29999995232,Road closed due to construction work on I-8 Westbound from Exit 14 Foothills Blvd to Exit 12 Fortuna Rd.,,I-8 W,R,Yuma,Yuma,AZ,85365,US,US/Mountain,KNYL,2019-05-19 05:57:00,67.0,67.0,30.0,29.53,10.0,CALM,0.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
C-3575848,2,2016-10-31 09:01:34.000000000,2016-10-31 15:01:34.000000000,42.91235,-85.76751999999998,42.91863,-85.76103,0.544171513398,At M-11/Wilson Ave/Exit 70 - Construction work.,,I-196 E,R,Grandville,Kent,MI,49418,US,US/Eastern,KGRR,2016-10-31 08:53:00,36.0,32.1,89.0,30.25,10.0,NNE,4.6,,Overcast,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
C-3575849,2,2020-12-22 19:13:31.000000000,2020-12-23 20:03:30.000000000,39.530686,-76.182192,39.520426,-76.199232,1.15206529642,Construction on I-95 SB near EXIT 85 Expect delays.,,I-95 S,R,Aberdeen,Harford,MD,21001,US,US/Eastern,KAPG,2020-12-22 18:58:00,40.0,37.0,69.0,30.12,10.0,W,5.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
C-3575850,2,2020-03-18 20:13:26.000000000,2020-03-19 07:00:00.000000000,40.27605,-74.16564,40.28052,-74.08381999999997,4.32396403726,Between CR-537/Exit 22 and Garden State Pky - Roadwork. Hard shoulder closed.,,NJ-18 S,R,Colts Neck,Monmouth,NJ,07722,US,US/Eastern,KBLM,2020-03-18 19:56:00,43.0,39.0,60.0,30.29,10.0,SE,7.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Day
C-3575851,2,2020-10-10 23:54:00.000000000,2020-10-11 01:11:00.000000000,42.575969,-114.046239,42.57607700000001,-114.015287,1.57482545768,Slow traffic on I-84 from ID-25/Exit 194 (I-84) to ID-25/Kosota Rd/Exit 201 (I-84) due to roadwork.,,I-84 E,R,Hazelton,Jerome,ID,83335,US,US/Mountain,KJER,2020-10-10 23:53:00,48.0,40.0,86.0,25.77,10.0,WNW,23.0,0.06,Light Rain / Windy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
C-3575852,2,2020-06-02 22:10:03.000000000,2020-06-03 06:00:00.000000000,40.38753,-74.17616,40.41829,-74.20424,2.58838861713,Between Red Hill Rd/Exit 114 and RT-36/Exit 117 - Roadwork. Two lanes closed.,,Garden State Pkwy N,R,Holmdel,Monmouth,NJ,07733,US,US/Eastern,KBLM,2020-06-02 21:56:00,67.0,67.0,54.0,29.71,10.0,SW,5.0,0.0,Cloudy,False,False,False,False,True,False,False,False,False,False,False,False,False,Night,Night,Night,Day
C-3575853,2,2020-12-14 18:00:00.000000000,2020-12-19 07:59:59.000000000,40.895758,-72.883268,40.896828,-72.88306800000002,0.0746642283391,Roadwork on NY 25 both directions between William Floyd Parkway; CR 46 (Brookhaven) and Rocky Point Road; CR 21 (Brookhaven) from 10:00 A.M. until 3:00 P.M. Monday December 14th 2020 thru Friday December 18th 2020 Monday thru Friday 10:00 AM thru 03:00 PM 1 lane closed,,William Floyd Pkwy,R,Ridge,Suffolk,NY,11961,US,US/Eastern,KHWV,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Day
C-3575854,4,2021-05-14 22:00:00.000000000,2021-05-15 06:00:00.000000000,40.804864,-74.284175,40.807364,-74.28580500000002,0.192623649782,Closed road from exit [6B] to Laurel Ave due to roadwork.,,I-280 W,R,Livingston,Essex,NJ,07039,US,US/Eastern,KMMU,2021-05-14 21:45:00,64.0,64.0,37.0,30.0,10.0,WSW,9.0,0.0,Partly Cloudy,False,False,False,False,True,False,False,False,False,False,False,False,False,Night,Night,Night,Night
C-3575855,2,2021-08-06 14:47:29.000000000,2021-08-06 18:13:21.000000000,35.118261,-83.038177,35.12708,-83.058014,1.27594674981,Stationary traffic on US-64 W - US-64 E from Trays Island Rd (US-64) to NC-107 (US-64) due to roadwork.,4330.0,US Highway 64 E,L,Sapphire,Jackson,NC,28774,US,US/Eastern,KLQK,2021-08-06 14:55:00,83.0,83.0,50.0,29.05,10.0,NNE,8.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
C-3575856,3,2020-06-04 19:46:33.000000000,2020-06-08 19:44:56.000000000,41.89834000000001,-88.52265,41.89654,-88.53355,0.574207384519,At CR-14/Meredith Rd - Roadwork. Roadway reduced to 1 lane.,,46W726 State Route 38,L,Maple Park,Kane,IL,60151-8006,US,US/Central,KDKB,2020-06-04 19:55:00,82.0,82.0,42.0,28.82,10.0,CALM,0.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
C-3575857,2,2021-09-22 15:46:30.000000000,2021-09-22 19:25:45.000000000,27.819285,-82.679462,27.821041,-82.678738,0.129142658755,Slow traffic on US-19 N from 52nd Ave N to 33rd St N due to roadwork.,5201.0,34th St N,R,Saint Petersburg,Pinellas,FL,33714-2400,US,US/Eastern,KSPG,2021-09-22 15:53:00,88.0,88.0,61.0,29.84,10.0,WNW,8.0,0.0,Partly Cloudy,False,False,True,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
C-3575858,2,2019-09-08 20:02:45.000000000,2019-09-12 20:02:15.000000000,36.24013,-121.7769,36.24013,-121.7769,0.0,At Sycamore Canyon Rd - Construction work. Lane blocked.,47449.0,Highway 1,R,Big Sur,Monterey,CA,93920,US,US/Pacific,KMRY,2019-09-08 19:54:00,65.0,65.0,73.0,29.78,10.0,W,9.0,0.0,Fair,False,False,False,False,False,False,False,False,True,False,False,False,False,Night,Night,Day,Day
C-3575859,2,2017-04-11 13:18:30.000000000,2017-10-09 23:01:54.000000000,39.85969,-75.47981,39.85971,-75.479848,0.0024436562517199,At US-1/US-322/Baltimore Pike - Roadwork. Traffic problem.,,Garnet Mine Rd,R,Garnet Valley,Delaware,PA,19060,US,US/Eastern,KOQN,2017-04-11 13:15:00,79.0,79.0,34.0,29.45,10.0,VAR,3.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
C-3575861,2,2021-12-11 19:27:00.000000000,2021-12-11 21:44:50.000000000,40.742699,-73.914098,40.743101,-73.91680799999997,0.144557529185,Slow traffic on NY-25 from 58th St (Queens Blvd/NY-25) to 39th St (Queens Blvd/NY-25) due to roadwork.,,Queens Blvd,R,Woodside,Queens,NY,11377,US,US/Eastern,KLGA,2021-12-11 19:51:00,61.0,61.0,81.0,29.54,10.0,S,12.0,0.0,Cloudy,True,False,False,False,False,False,False,False,True,False,False,False,False,Night,Night,Night,Night
C-3575863,2,2021-04-12 06:16:00.000000000,2021-10-06 18:13:20.000000000,26.24472,-80.18534100000002,26.245866,-80.186295,0.0988169987821,Slow traffic from NW 45th Ave / Aruba Way to NW 15th St due to roadwork.,4559.0,Coconut Creek Pkwy,R,Pompano Beach,Broward,FL,33066,US,US/Eastern,KFXE,2021-10-06 15:53:00,89.0,89.0,57.0,29.98,10.0,E,10.0,0.0,Fair,False,False,True,False,False,False,False,False,False,False,False,False,False,Night,Night,Day,Day
C-3575864,2,2019-04-10 06:12:13.000000000,2019-04-11 18:00:00.000000000,41.540981,-81.594627,,,0.0,Restrictions due to maintenance work on 128th St both ways between Woodside Ave and Shaw Ave.,12749.0,Shaw Ave,L,Cleveland,Cuyahoga,OH,44108-2048,US,US/Eastern,KBKL,2019-04-10 05:53:00,43.0,39.0,76.0,29.27,10.0,N,7.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Day,Day
C-3575865,2,2021-12-12 18:51:30.000000000,2021-12-12 21:20:58.000000000,36.119312,-87.12114,36.121946,-87.09583,1.4242800032499998,Roadwork on Kingston Springs Rd (US-70) from TN-249/E Kingston Springs Rd (US-70) to US-70 W - TN-1 - US-70 E.,1553.0,Highway 70,R,Kingston Springs,Cheatham,TN,37082-9296,US,US/Central,KBNA,2021-12-12 18:53:00,41.0,41.0,49.0,29.68,10.0,S,3.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
C-3575866,2,2021-11-13 17:40:30.000000000,2021-11-13 19:44:22.000000000,41.131824,-85.12219499999998,41.133221,-85.12268900000002,0.0998883806056,Slow traffic at Offerle Ave due to roadwork.,5656.0,N Clinton St,R,Fort Wayne,Allen,IN,46825-5730,US,US/Eastern,KGWB,2021-11-13 17:35:00,36.0,31.0,87.0,29.01,10.0,WSW,6.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Day,Day,Day
C-3575867,2,2020-10-02 14:00:00.000000000,2020-10-03 02:00:00.000000000,32.922355,-84.333572,32.924218,-84.33344699999998,0.128925029648,Lane closed on US-19 N - GA-3 from N Church St to E County Rd due to roadwork.,1052.0,Highway 19 N,R,Thomaston,Upson,GA,30286-2229,US,US/Eastern,KOPN,2020-10-02 13:55:00,70.0,70.0,31.0,29.25,10.0,NNW,6.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
C-3575868,2,2021-08-11 12:44:12.000000000,2021-08-11 13:04:12.000000000,40.74618,-73.95295300000002,40.745737,-73.950597,0.127068598278,Stationary traffic from Vernon Blvd to 11th St due to roadwork.,4628.0,Vernon Blvd,R,Long Island City,Queens,NY,11101-5310,US,US/Eastern,KNYC,2021-08-11 12:51:00,87.0,87.0,67.0,29.92,10.0,CALM,0.0,0.0,Fair,True,False,True,False,False,False,False,False,True,False,False,True,False,Day,Day,Day,Day
C-3575869,2,2020-05-05 21:00:00.000000000,2020-05-06 06:00:00.000000000,41.69419,-91.61176,41.69445,-91.6376,1.33326712818,Between 1st Ave/Exit 242 and I-380/US-218/IA-27/Exit 239 - Roadwork.,,I-80 W,R,Iowa City,Johnson,IA,52240,US,US/Central,KIOW,2020-05-05 20:52:00,47.0,43.0,86.0,29.36,10.0,NE,8.0,0.01,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Day,Day
C-3575870,2,2021-08-24 02:07:00.000000000,2021-08-24 02:44:00.000000000,41.211027,-76.77017099999998,41.212777,-76.761166,0.483422676201,Stationary traffic on PA-405 from Main St (Water St/PA-405) to PA-442/E Penn St (PA-405) due to roadwork.,,State Route 405,R,Muncy,Lycoming,PA,17756,US,US/Eastern,KIPT,2021-08-24 01:54:00,71.0,71.0,87.0,29.34,10.0,W,7.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
C-3575871,2,2021-02-12 04:57:00.000000000,2021-02-12 16:21:56.000000000,25.733677,-80.367767,25.732266,-80.367212,0.103429875818,Stationary traffic on FL-976 - FL-985 from SW 38th St to SW 104th Ct due to roadwork.,3870.0,SW 107th Ave,R,Miami,Miami-Dade,FL,33165-3655,US,US/Eastern,KMIA,2021-02-12 04:53:00,72.0,72.0,87.0,29.96,10.0,ESE,6.0,0.0,Fair,True,False,False,False,False,False,False,False,True,False,False,False,False,Night,Night,Night,Night
C-3575872,2,2018-07-25 04:45:56.000000000,2018-08-03 00:00:00.000000000,42.446877,-83.095047,,,3.8599998951,Intermittent lane closures due to construction work on M-102 8 Mile Rd Eastbound between Livernois St and 8 Mile Rd.,,E 8 Mile Rd,R,Hazel Park,Oakland,MI,48030,US,US/Eastern,KDET,2018-07-25 04:53:00,70.0,,84.0,29.92,10.0,Calm,,,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Day
C-3575873,2,2018-10-01 23:50:40.000000000,2018-10-17 20:00:00.000000000,33.725048,-112.20327,,,1.37999999523,Intermittent lane closures due to construction work on Jomax Rd both ways between Terramar Blvd and 67th Ave.,26601.0,N 67th Ave,R,Phoenix,Maricopa,AZ,85083,US,US/Mountain,KDVT,2018-10-01 23:53:00,73.9,,85.0,29.82,10.0,NW,5.8,0.01,Overcast,False,False,False,False,False,False,False,False,False,True,False,False,False,Night,Night,Night,Night
C-3575874,2,2020-10-20 13:00:30.000000000,2020-10-20 17:21:30.000000000,40.76287,-73.969707,40.761554,-73.966584,0.187027177936,Stationary traffic from Park Ave (E 59th St) to 3rd Ave (E 59th St) due to resurfacing work.,501.0,Park Ave,R,New York,New York,NY,10022-1188,US,US/Eastern,KNYC,2020-10-20 12:51:00,67.0,67.0,87.0,30.14,10.0,CALM,0.0,0.0,Cloudy,True,False,True,False,False,False,False,False,True,False,False,True,False,Day,Day,Day,Day
C-3575875,2,2019-11-25 07:00:00.000000000,2019-11-27 15:00:00.000000000,40.518002,-75.529282,,,0.0,Lane closed due to maintenance work on Buckeye Rd from Brookside Rd to Tank Farm Rd.,4999.0,Buckeye Rd,R,Emmaus,Lehigh,PA,18049-1032,US,US/Eastern,KXLL,2019-11-25 06:55:00,36.0,32.0,87.0,29.38,10.0,SSW,5.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
C-3575876,3,2020-07-10 21:00:00.000000000,2020-07-11 05:00:00.000000000,33.913689,-84.35125699999998,,,0.600000023842,Entry ramp to I-285 Eastbound from Peachtree Dunwoody Rd closed due to construction.,,GA-407 E,R,Atlanta,Fulton,GA,30342,US,US/Eastern,KPDK,2020-07-10 20:53:00,85.0,85.0,65.0,28.85,10.0,W,8.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Day,Day,Day
C-3575877,3,2016-08-15 16:56:21.000000000,2016-08-31 07:00:00.000000000,35.81991,-79.82506,35.82984000000001,-79.82695,0.694219526348,At Academy St - Construction work.,,I-73 N,R,Randleman,Randolph,NC,27317,US,US/Eastern,KHBI,2016-08-16 16:55:00,91.8,,46.0,30.18,10.0,South,8.1,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
C-3575878,2,2021-10-09 14:19:30.000000000,2021-10-09 16:27:00.000000000,41.99065,-87.683707,41.991443,-87.68966,0.310579429877,Slow traffic on US-14 W from N Damen Ave to W Glenlake Ave due to roadwork.,,W Peterson Ave,R,Chicago,Cook,IL,60659,US,US/Central,KORD,2021-10-09 13:51:00,79.0,79.0,54.0,29.16,10.0,SE,3.0,0.0,Partly Cloudy,False,False,False,False,False,False,False,False,True,False,False,True,False,Day,Day,Day,Day
C-3575879,3,2019-02-05 00:01:00.000000000,2019-02-12 11:30:00.000000000,35.726776,-81.557983,,,7.19999980927,One lane closed due to construction work on I-40 Eastbound from Bethel Rd to Millstone Ave.,,I-40 E,R,Valdese,Burke,NC,28690,US,US/Eastern,KMRN,2019-02-05 00:00:00,46.8,,85.0,30.05,10.0,Calm,,,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
C-3575880,2,2021-03-15 06:59:00.000000000,2021-08-31 06:00:00.000000000,44.069899,-123.011258,44.07372700000001,-123.017032,0.390014561354,Construction @ McKenzie Crest Dr. Slurry Seal -- Impact: Low,1008.0,McKenzie Crest Dr,R,Springfield,Lane,OR,97477,US,US/Pacific,KEUG,2021-03-15 06:54:00,33.0,29.0,92.0,29.77,10.0,WNW,5.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Day,Day,Day
C-3575881,2,2021-12-16 12:40:00.000000000,2021-12-16 13:00:00.000000000,39.045642,-94.586747,39.04223,-94.586871,0.2358406376379999,Stationary traffic from 39th St (Main St) to W 47th St/Emanuel Cleaver II Blvd (Main St) due to roadwork.,1.0,E 45th St,R,Kansas City,Jackson,MO,64111-1813,US,US/Central,KMKC,2021-12-16 12:54:00,45.0,41.0,40.0,29.28,10.0,NW,8.0,0.0,Fair,False,False,True,False,False,False,True,False,True,False,False,True,False,Day,Day,Day,Day
C-3575882,2,2021-12-01 10:52:00.000000000,2021-12-01 12:54:07.000000000,33.49465900000001,-112.219681,33.493893,-112.22056299999998,0.0733747749266,Stationary traffic from N 74th Ave to W Clarendon Ave due to roadwork.,7419.0,W Indian School Rd,L,Phoenix,Maricopa,AZ,85033-3139,US,US/Mountain,KGEU,2021-12-01 10:58:00,71.0,71.0,20.0,28.97,10.0,CALM,0.0,0.0,Fair,True,False,False,False,False,False,False,False,True,False,False,False,False,Day,Day,Day,Day
